aX,aY,aZ,gX,gY,gZ
-0.024,0.117,-0.000,-71.655,-28.442,6.714
-0.081,0.093,-0.061,-61.340,-35.583,1.282
-0.111,0.049,-0.173,-46.448,-35.217,-0.854
-0.156,0.018,-0.248,-29.480,-31.616,0.549
-0.205,0.013,-0.326,-13.123,-28.015,1.587
-0.240,-0.008,-0.308,2.014,-30.151,0.793
-0.268,-0.034,-0.176,14.832,-35.217,-1.526
-0.279,-0.076,-0.032,22.400,-36.194,-4.395
-0.276,-0.094,0.089,24.902,-31.982,-7.141
-0.286,-0.081,0.220,24.048,-25.452,-7.385
-0.277,-0.070,0.272,20.325,-16.663,-7.629
-0.268,-0.062,0.293,15.869,-7.874,-7.385
-0.268,-0.042,0.310,13.245,-2.075,-5.249
-0.268,-0.034,0.369,12.756,2.808,-3.052
-0.276,-0.036,0.445,13.611,8.972,-2.075
-0.282,-0.033,0.534,15.076,13.977,-1.648
-0.290,-0.036,0.640,15.442,16.724,-2.136
-0.297,-0.033,0.779,14.343,17.944,-2.869
-0.306,-0.016,0.884,13.855,21.973,-3.723
-0.315,-0.019,0.969,12.207,26.489,-5.859
-0.323,-0.008,1.013,9.216,29.663,-8.057
-0.325,-0.004,1.030,5.920,31.799,-9.827
-0.325,0.005,1.041,1.953,31.677,-11.047
-0.323,0.024,1.083,-2.380,29.297,-11.414
-0.322,0.038,1.120,-5.554,27.954,-10.742
-0.335,0.053,1.117,-7.263,28.992,-8.606
-0.357,0.075,1.053,-8.728,30.273,-6.287
-0.373,0.086,1.036,-10.010,25.452,-5.127
-0.386,0.090,1.031,-9.583,18.799,-4.333
-0.395,0.095,1.011,-8.057,14.526,-3.113
-0.405,0.088,1.020,-6.348,10.803,-2.197
-0.424,0.092,1.003,-4.456,9.094,-0.916
-0.444,0.100,0.974,-3.845,7.141,0.122
-0.442,0.090,0.972,-4.150,3.418,-0.488
-0.434,0.090,0.970,-3.967,1.831,-0.732
-0.434,0.087,0.983,-2.441,1.648,-0.427
-0.438,0.093,0.976,-1.160,1.709,0.122
-0.439,0.096,0.941,-0.732,0.305,0.244
-0.434,0.098,0.945,-0.977,-3.357,-0.305
-0.414,0.092,0.947,-0.183,-5.798,-1.160
-0.398,0.091,0.954,2.014,-7.080,-1.160
-0.390,0.090,0.962,4.761,-7.935,-0.366
-0.388,0.083,0.964,7.690,-7.996,0.183
-0.391,0.081,0.946,11.841,-7.935,1.343
-0.391,0.060,0.936,10.559,-7.080,0.977
-0.382,0.059,0.952,5.981,-6.592,0.549
-0.377,0.064,0.965,4.028,-6.470,0.549
-0.360,0.062,0.960,2.258,-5.371,0.183
-0.349,0.063,0.947,1.160,-3.540,0.061
-0.341,0.065,0.917,0.000,-2.197,0.732
-0.340,0.071,0.906,-0.793,-2.563,1.587
-0.337,0.075,0.902,-1.221,-2.747,2.136
-0.336,0.070,0.891,-0.793,-2.258,2.136
-0.340,0.068,0.892,-1.282,-1.038,2.014
-0.339,0.065,0.882,-0.854,0.244,1.953
-0.346,0.068,0.874,-0.977,0.549,2.075
-0.341,0.062,0.886,-2.686,0.427,1.282
-0.340,0.063,0.899,-2.319,0.000,1.160
-0.348,0.059,0.903,-1.404,-0.671,1.709
-0.357,0.061,0.919,-1.221,-2.441,1.892
-0.369,0.058,0.927,-1.343,-3.113,1.770
-0.379,0.051,0.935,-2.136,-2.563,0.732
-0.444,-0.014,0.980,-3.296,-0.305,0.977
-0.354,0.031,0.948,-4.578,3.723,7.446
-0.342,0.120,0.928,-2.808,5.615,10.986
-0.391,0.095,0.948,0.305,2.258,4.883
-0.397,0.036,0.990,-0.488,-1.953,-1.160
-0.422,0.054,0.992,-1.282,-1.709,-0.793
-0.435,-0.001,1.030,-1.587,0.061,3.296
-0.359,0.082,0.995,-1.648,1.831,10.742
-0.372,0.121,0.963,-2.014,1.221,10.742
-0.403,0.073,0.988,-2.136,-2.869,4.333
-0.401,0.027,1.006,-2.747,-5.981,2.563
-0.384,0.041,0.991,-3.174,-6.042,6.653
-0.369,0.067,0.963,-3.418,-5.493,9.949
-0.374,0.073,0.911,-3.418,-5.981,9.277
-0.371,0.051,0.888,-3.723,-8.850,7.568
-0.340,0.071,0.858,-2.380,-11.108,7.935
-0.346,0.105,0.792,-0.305,-12.573,6.531

-0.572,-0.194,2.072,-35.339,11.963,-4.456
-0.558,-0.168,2.161,-42.908,25.452,-12.939
-0.528,-0.184,2.192,-53.467,41.199,-24.902
-0.455,-0.167,2.097,-63.416,53.894,-35.034
-0.369,-0.176,1.855,-74.707,57.373,-44.128
-0.291,-0.208,1.593,-87.524,40.100,-48.218
-0.246,-0.208,1.422,-100.769,10.315,-45.776
-0.144,-0.264,1.238,-110.840,-13.306,-37.903
-0.068,-0.183,1.068,-115.295,-29.297,-20.264
-0.047,-0.104,0.865,-110.657,-35.828,-5.737
-0.067,-0.080,0.615,-106.201,-35.583,-4.395
-0.045,-0.054,0.428,-105.774,-39.307,-4.822
-0.045,-0.049,0.286,-103.882,-46.997,-3.235
-0.073,-0.028,0.152,-98.389,-55.481,-2.869
-0.097,0.005,0.037,-92.407,-66.223,-5.859
-0.152,-0.023,-0.018,-83.435,-76.477,-11.841
-0.168,-0.051,-0.094,-72.021,-79.529,-14.893
-0.188,-0.053,-0.173,-59.143,-75.562,-12.634
-0.203,-0.046,-0.272,-44.312,-67.322,-10.681
-0.219,-0.020,-0.313,-28.992,-65.186,-9.399
-0.232,-0.003,-0.216,-13.245,-69.214,-8.972
-0.238,0.001,-0.128,0.488,-70.923,-9.888
-0.220,-0.003,-0.006,9.399,-71.289,-10.315
-0.221,0.019,0.103,16.357,-66.895,-9.216
-0.229,0.044,0.188,20.264,-57.678,-7.629
-0.234,0.060,0.277,22.095,-47.180,-6.836
-0.217,0.082,0.358,21.973,-34.607,-5.920
-0.195,0.073,0.412,22.949,-20.630,-5.005
-0.194,0.082,0.488,23.682,-8.911,-2.319
-0.217,0.099,0.585,22.949,0.305,1.160
-0.250,0.111,0.644,21.973,10.193,4.272
-0.278,0.107,0.722,20.142,15.503,5.676
-0.309,0.103,0.832,17.944,16.357,5.676
-0.335,0.100,0.898,16.235,19.653,5.493
-0.349,0.090,0.925,13.916,24.353,4.150
-0.360,0.099,0.972,10.620,26.733,2.808
-0.367,0.108,1.008,6.958,27.954,1.709
-0.368,0.102,1.024,4.272,29.785,0.366
-0.370,0.101,1.050,1.770,30.273,-0.061
-0.396,0.126,1.053,0.061,30.457,1.221
-0.406,0.134,1.036,-1.831,29.297,1.343
-0.415,0.126,1.031,-3.174,25.269,0.610
-0.425,0.129,1.021,-3.113,21.912,1.404
-0.440,0.115,1.013,-2.502,18.799,1.709
-0.449,0.127,1.015,-3.540,15.015,2.380
-0.457,0.119,1.001,-3.479,11.169,2.930
-0.460,0.116,0.984,-3.174,7.263,3.296
-0.463,0.117,0.963,-2.502,3.784,4.089
-0.450,0.112,0.947,-0.610,1.099,4.761
-0.442,0.109,0.937,2.747,-0.061,5.737
-0.430,0.106,0.944,6.531,-0.549,6.653
-0.441,0.101,0.946,11.292,-0.488,7.751
-0.460,0.092,0.914,14.282,0.793,8.728
-0.445,0.104,0.880,12.573,0.671,8.789
-0.447,0.104,0.872,10.986,-2.136,8.179
-0.446,0.085,0.890,10.376,-4.089,7.202
-0.437,0.080,0.913,11.108,-5.127,6.714
-0.431,0.084,0.937,13.794,-4.822,6.287
-0.431,0.084,0.944,16.785,-3.967,5.249
-0.455,0.066,0.925,16.785,-3.357,3.418
-0.454,0.067,0.923,9.705,-3.113,0.488
-0.427,0.062,0.941,3.845,-3.418,-2.563
-0.406,0.076,0.964,1.465,-4.639,-4.028
-0.388,0.094,0.965,0.488,-5.615,-4.150
-0.374,0.091,0.948,-0.671,-6.592,-4.333
-0.367,0.098,0.950,-1.465,-8.118,-3.357
-0.357,0.105,0.953,-1.465,-8.240,-2.258
-0.354,0.102,0.946,-0.366,-6.592,-1.709
-0.352,0.101,0.918,0.671,-4.944,-0.671
-0.352,0.098,0.909,2.075,-4.822,0.610
-0.356,0.100,0.912,2.808,-5.920,1.770
-0.356,0.099,0.906,3.723,-6.348,2.747
-0.361,0.098,0.896,4.517,-5.920,3.418
-0.368,0.095,0.878,5.310,-3.967,3.845
-0.382,0.088,0.845,5.188,-2.136,4.272
-0.392,0.077,0.811,4.822,-2.563,4.761
-0.412,0.078,0.838,1.770,-7.080,5.371
-0.414,0.072,0.885,-2.197,-10.620,4.761
-0.419,0.067,0.918,-3.052,-11.169,3.967
-0.431,0.067,0.932,-1.587,-10.620,3.967
-0.434,0.070,0.944,-2.197,-9.705,3.418
-0.437,0.068,0.942,-1.831,-7.202,2.686
-0.442,0.069,0.942,-1.465,-5.676,2.197
-0.444,0.071,0.957,-2.014,-4.822,1.648
-0.451,0.062,0.942,-1.892,-3.906,1.221
-0.448,0.071,0.954,-2.747,-5.859,1.038
-0.450,0.076,0.973,-2.991,-7.874,0.549
-0.449,0.073,0.983,-2.197,-7.507,-0.122
-0.468,0.068,0.992,-2.563,-6.042,-0.488
-0.468,0.021,0.996,-3.662,-4.089,1.404
-0.435,0.054,0.967,-5.188,-3.296,7.385
-0.422,0.117,0.980,-6.775,-4.333,10.437
-0.417,0.113,0.985,-6.714,-6.104,7.996
-0.433,0.075,0.971,-4.578,-7.568,5.920
-0.419,0.083,0.971,-5.798,-9.216,7.996
-0.405,0.091,0.973,-5.432,-9.644,10.986
-0.408,0.079,0.966,-3.967,-9.460,12.939
-0.402,0.082,0.956,-3.296,-10.071,14.587
-0.417,0.083,0.941,-2.380,-11.230,14.893
-0.420,0.062,0.924,-2.380,-11.841,13.428
-0.436,0.041,0.872,-0.854,-12.512,12.451
-0.426,0.045,0.849,-2.441,-14.648,13.062
-0.406,0.067,0.826,-3.174,-16.724,13.123
-0.419,0.069,0.784,0.305,-18.005,11.108
-0.410,0.081,0.747,4.944,-19.592,7.812
-0.446,0.044,0.741,8.911,-20.813,3.418
-0.432,0.011,0.705,7.812,-18.494,1.404
-0.430,0.022,0.696,6.226,-16.785,2.258
-0.443,0.028,0.699,7.812,-15.930,3.113
-0.452,0.018,0.699,9.033,-15.625,2.930
-0.458,0.013,0.700,8.362,-14.221,2.502
-0.474,0.009,0.714,9.705,-13.062,2.319
-0.484,0.005,0.719,9.888,-10.864,1.770
-0.484,0.003,0.716,10.315,-8.667,1.038
-0.486,-0.000,0.733,10.071,-7.019,0.732
-0.490,0.000,0.750,8.118,-3.784,0.305
-0.492,0.015,0.750,5.554,-0.244,0.305
-0.488,0.012,0.771,3.906,1.221,-0.610
-0.483,0.013,0.813,2.441,0.305,-1.587

-0.480,-0.407,1.967,88.196,6.287,50.842
-0.655,-0.274,1.882,98.511,-7.080,61.890
-0.822,-0.421,2.028,85.266,-17.090,49.744
-0.827,-0.437,1.879,64.087,4.211,35.889
-0.987,-0.391,1.733,43.945,30.090,26.550
-0.959,-0.468,1.764,11.719,27.283,7.812
-0.863,-0.431,1.562,-9.521,32.471,-1.770
-0.790,-0.357,1.434,-15.808,34.973,-2.747
-0.694,-0.340,1.454,-10.986,25.940,-2.930
-0.700,-0.260,1.498,2.563,14.954,-4.028
-0.782,-0.350,1.680,16.907,0.305,-8.667
-0.838,-0.471,1.936,23.743,-10.315,-9.583
-0.996,-0.563,2.234,21.423,-7.141,-4.639
-1.040,-0.510,2.344,10.620,8.484,3.662
-1.055,-0.427,2.297,-7.874,22.583,2.808
-1.030,-0.433,2.252,-33.386,25.391,-8.118
-1.002,-0.406,2.169,-57.739,24.902,-17.212
-0.960,-0.374,2.060,-70.740,23.071,-23.010
-0.929,-0.336,1.976,-67.322,11.169,-26.245
-0.921,-0.262,2.014,-54.504,-17.822,-27.771
-0.887,-0.210,2.079,-42.358,-55.237,-31.982
-0.818,-0.212,2.094,-36.743,-88.562,-39.795
-0.721,-0.234,2.005,-38.147,-108.276,-47.363
-0.601,-0.192,1.808,-44.434,-113.220,-51.392
-0.498,-0.161,1.585,-53.162,-110.046,-53.284
-0.330,-0.166,1.357,-62.622,-100.281,-53.223
-0.169,-0.087,1.052,-68.298,-85.449,-47.363
-0.060,-0.007,0.635,-66.406,-73.730,-41.931
0.063,0.047,0.244,-59.814,-73.669,-38.391
0.138,0.150,-0.059,-46.997,-82.520,-37.170
0.167,0.127,-0.283,-32.471,-90.027,-42.480
0.218,0.106,-0.429,-21.423,-91.919,-43.091
0.216,0.172,-0.508,-8.789,-91.980,-34.180
0.197,0.243,-0.500,1.099,-89.172,-23.560
0.157,0.261,-0.465,7.202,-83.069,-17.273
0.123,0.233,-0.357,6.165,-76.904,-12.390
0.081,0.152,-0.265,4.639,-63.843,-8.240
0.054,0.168,-0.229,4.578,-42.969,-1.770
-0.008,0.247,-0.198,4.456,-23.926,-0.732
-0.073,0.197,-0.170,5.798,-8.667,-10.132
-0.105,0.086,-0.120,7.812,-2.930,-15.564
-0.132,0.050,0.036,8.362,-3.601,-9.949
-0.168,0.038,0.221,10.864,-2.075,-0.610
-0.234,0.026,0.360,15.686,4.333,7.629
-0.272,-0.028,0.495,18.433,11.719,14.465
-0.346,0.006,0.608,19.897,17.212,21.790
-0.420,0.012,0.695,19.287,18.433,23.315
-0.476,-0.005,0.759,15.747,15.198,19.775
-0.523,-0.044,0.868,8.423,8.362,15.381
-0.566,-0.064,0.962,2.075,6.958,12.512
-0.597,-0.062,1.009,-3.174,11.292,11.047
-0.604,-0.061,1.035,-6.104,17.151,9.094
-0.630,-0.062,1.059,-6.653,23.376,7.812
-0.669,-0.054,1.029,-7.812,30.762,6.226
-0.682,-0.070,1.041,-7.324,33.569,2.625
-0.693,-0.067,1.018,-6.897,37.476,-0.366
-0.696,-0.046,0.986,-4.761,39.734,-2.258
-0.684,-0.023,0.950,-1.221,39.185,-4.028
-0.686,-0.009,0.908,1.770,35.095,-6.165
-0.668,0.003,0.896,2.747,26.978,-7.935
-0.658,0.020,0.873,4.639,20.508,-8.179
-0.651,0.023,0.862,6.775,14.587,-8.118
-0.636,0.022,0.870,5.981,9.216,-8.362
-0.623,0.017,0.885,5.554,4.150,-8.301
-0.614,0.021,0.915,4.700,-0.122,-7.446
-0.593,0.010,0.908,2.380,-0.854,-6.775
-0.577,0.017,0.882,0.244,0.305,-5.188
-0.570,0.027,0.880,-1.831,-1.831,-3.296
-0.556,0.017,0.889,-3.784,-3.906,-2.625
-0.551,0.029,0.899,-4.761,-3.662,-1.587
-0.551,0.036,0.877,-4.028,-1.526,-0.671
-0.548,0.038,0.862,-2.686,-0.610,-0.610
-0.536,0.039,0.855,-1.465,-1.099,-0.610
-0.526,0.042,0.854,0.244,-1.160,-0.366
-0.519,0.046,0.852,2.502,-0.793,0.366
-0.520,0.045,0.835,4.822,0.061,1.465
-0.523,0.038,0.823,6.592,0.610,2.075
-0.519,0.025,0.810,7.812,0.549,1.953
-0.518,0.016,0.802,9.277,-0.244,2.380
-0.519,0.014,0.797,8.484,-0.305,2.930
-0.518,0.016,0.789,6.958,0.610,3.418
-0.519,0.011,0.784,6.470,1.648,3.296
-0.518,0.006,0.788,5.737,2.075,2.869
-0.521,0.007,0.795,4.395,2.136,2.991
-0.526,0.008,0.793,3.662,2.747,3.235
-0.526,0.012,0.792,3.174,3.113,2.686
-0.516,0.016,0.810,2.563,2.075,2.014
-0.512,0.008,0.833,3.113,0.549,1.587
-0.518,0.005,0.844,4.211,0.671,1.953
-0.517,0.008,0.826,4.639,1.648,2.747
-0.514,0.002,0.818,4.822,1.587,3.174
-0.516,-0.002,0.842,4.456,-0.366,3.479
-0.518,-0.008,0.854,4.028,-1.099,3.723
-0.520,-0.010,0.848,3.174,0.000,4.028
-0.531,-0.001,0.838,1.465,0.427,4.761
-0.534,-0.003,0.844,-0.305,-1.343,4.578
-0.539,-0.006,0.869,-0.549,-3.357,4.150
-0.541,-0.001,0.870,-0.183,-3.662,4.211
-0.550,-0.006,0.867,0.854,-3.235,3.784
-0.553,-0.006,0.850,1.282,-2.747,3.357
-0.557,-0.014,0.840,1.221,-2.930,2.502
-0.551,-0.007,0.841,-0.244,-3.601,2.075
-0.547,-0.003,0.839,-0.305,-3.174,1.709
-0.542,-0.007,0.824,0.610,-1.770,1.404
-0.542,-0.004,0.808,1.465,0.061,1.587
-0.543,-0.000,0.784,2.258,0.977,2.197
-0.542,-0.001,0.777,1.770,-0.305,2.258
-0.536,-0.002,0.790,-0.244,-1.404,2.319
-0.545,-0.012,0.801,0.793,-2.075,2.563
-0.549,-0.008,0.807,2.625,-2.502,3.235
-0.553,-0.017,0.804,4.089,-2.258,2.930
-0.556,-0.032,0.788,5.615,-1.526,2.502
-0.550,-0.037,0.781,4.028,-1.770,2.502
-0.549,-0.030,0.809,0.610,-3.052,2.197
-0.540,-0.032,0.806,0.854,-2.075,1.648
-0.535,-0.037,0.794,1.770,-0.610,1.221
-0.538,-0.033,0.794,1.892,-0.366,1.099
-0.543,-0.034,0.783,2.686,-1.038,0.549
-0.538,-0.037,0.789,2.747,-2.563,-0.244

-0.524,-0.537,1.826,56.946,48.340,60.547
-0.503,-0.291,1.629,50.476,56.335,59.875
-0.587,-0.446,1.666,39.978,43.335,37.598
-0.598,-0.515,1.712,20.874,25.757,22.888
-0.520,-0.501,1.611,6.409,24.658,18.433
-0.587,-0.374,1.528,-5.798,20.386,17.822
-0.554,-0.490,1.551,-15.808,2.625,13.123
-0.523,-0.411,1.428,-18.005,8.545,12.390
-0.544,-0.405,1.325,-15.076,8.972,9.277
-0.621,-0.441,1.345,-9.888,6.775,3.296
-0.471,-0.563,1.348,-4.089,8.240,2.014
-0.482,-0.373,1.352,5.310,12.207,10.132
-0.600,-0.382,1.538,13.794,-4.211,6.226
-0.635,-0.489,1.640,15.198,-8.667,-5.188
-0.647,-0.511,1.801,9.766,-13.977,-5.676
-0.577,-0.508,1.773,3.662,-9.766,-5.005
-0.725,-0.541,1.800,-2.991,-5.676,-4.333
-0.681,-0.544,1.727,-17.395,-2.808,-5.249
-0.680,-0.506,1.613,-27.039,-1.099,-5.615
-0.700,-0.518,1.636,-34.485,-7.263,-8.362
-0.706,-0.528,1.646,-40.405,-9.949,-12.451
-0.735,-0.528,1.635,-42.969,-9.460,-16.296
-0.739,-0.523,1.617,-44.678,-13.306,-21.423
-0.749,-0.503,1.643,-46.326,-24.292,-27.527
-0.736,-0.470,1.677,-46.021,-38.574,-34.790
-0.692,-0.438,1.712,-46.875,-53.223,-44.128
-0.641,-0.398,1.731,-49.744,-65.491,-53.833
-0.536,-0.357,1.706,-54.871,-73.425,-63.354
-0.452,-0.306,1.626,-60.547,-76.233,-70.862
-0.395,-0.310,1.548,-68.909,-75.256,-74.341
-0.276,-0.259,1.420,-80.078,-67.383,-70.984
-0.196,-0.162,1.220,-86.426,-54.504,-65.369
-0.106,-0.107,1.013,-89.844,-39.673,-61.401
-0.042,-0.032,0.683,-89.050,-25.452,-56.885
0.029,0.020,0.386,-86.731,-25.452,-52.185
0.087,0.073,0.182,-86.609,-38.147,-49.744
0.098,0.094,0.089,-81.238,-50.781,-47.119
0.089,0.125,-0.021,-64.575,-56.763,-39.795
0.065,0.151,-0.143,-47.546,-58.655,-30.579
0.026,0.160,-0.204,-30.945,-61.890,-23.437
-0.021,0.148,-0.165,-15.259,-66.406,-17.944
-0.073,0.115,-0.086,-2.258,-66.711,-13.855
-0.117,0.108,-0.021,4.456,-59.021,-10.620
-0.161,0.097,0.024,8.240,-52.185,-8.362
-0.190,0.081,0.061,9.583,-45.776,-7.568
-0.203,0.076,0.122,5.676,-38.574,-7.629
-0.212,0.087,0.192,4.150,-30.823,-7.019
-0.215,0.079,0.203,5.127,-21.301,-6.409
-0.218,0.083,0.232,5.249,-13.245,-4.578
-0.225,0.069,0.309,6.042,-8.484,-2.625
-0.237,0.045,0.377,8.240,-3.357,-0.488
-0.267,0.029,0.445,10.803,2.502,3.052
-0.314,0.016,0.513,12.695,7.141,6.897
-0.353,-0.008,0.594,13.611,9.399,9.460
-0.397,-0.039,0.708,14.648,7.935,10.803
-0.455,-0.052,0.833,14.160,8.057,12.451
-0.511,-0.064,0.927,12.512,13.000,12.634
-0.547,-0.092,0.945,10.559,21.545,9.399
-0.577,-0.084,0.947,6.226,28.320,5.920
-0.584,-0.096,0.971,0.854,29.358,1.160
-0.581,-0.081,1.012,-2.747,28.503,-2.563
-0.569,-0.064,1.011,-4.089,29.419,-4.639
-0.570,-0.043,1.010,-4.944,29.297,-6.226
-0.571,-0.019,1.001,-4.456,26.489,-6.165
-0.571,-0.022,1.005,-3.357,22.156,-6.836
-0.570,-0.019,1.031,-2.258,17.395,-7.324
-0.573,-0.019,1.032,-0.854,14.160,-6.897
-0.579,-0.019,1.033,-0.732,11.230,-6.348
-0.586,-0.016,0.996,-1.404,9.460,-6.042
-0.578,-0.002,0.959,-3.174,7.629,-6.348
-0.560,0.007,0.959,-5.310,4.395,-7.446
-0.543,0.020,0.969,-4.395,1.526,-7.568
-0.528,0.032,0.950,-2.075,0.427,-6.836
-0.514,0.037,0.929,0.183,0.000,-5.493
-0.507,0.041,0.896,2.441,-0.244,-3.723
-0.504,0.048,0.885,3.845,-2.319,-2.319
-0.499,0.049,0.901,2.686,-5.432,-1.648
-0.488,0.047,0.890,2.441,-7.141,-1.099
-0.473,0.046,0.870,3.113,-6.897,-0.183
-0.461,0.042,0.861,3.540,-6.287,0.793
-0.461,0.039,0.855,4.456,-5.737,2.197
-0.463,0.041,0.836,3.784,-4.517,2.991
-0.453,0.041,0.805,2.808,-3.601,3.113
-0.446,0.025,0.803,2.686,-3.967,3.235
-0.439,0.018,0.833,1.160,-4.761,3.601
-0.436,0.012,0.834,1.038,-4.272,4.578
-0.445,0.007,0.825,2.380,-3.601,5.676
-0.445,-0.000,0.810,1.831,-2.991,6.348
-0.443,-0.008,0.803,1.953,-2.258,6.653
-0.453,-0.018,0.818,1.831,-1.770,7.080
-0.455,-0.017,0.814,1.404,-1.648,7.446
-0.459,-0.022,0.813,1.282,-2.686,8.057
-0.464,-0.023,0.818,1.404,-3.540,8.362
-0.467,-0.026,0.829,1.526,-3.357,8.789
-0.472,-0.032,0.843,1.099,-2.808,8.850
-0.484,-0.034,0.844,1.343,-1.465,8.972
-0.492,-0.032,0.851,0.916,-0.671,8.972
-0.505,-0.044,0.849,1.099,-0.305,8.301
-0.512,-0.045,0.854,0.061,0.183,7.202
-0.518,-0.048,0.873,-1.160,0.549,5.676
-0.521,-0.048,0.879,-1.831,0.427,4.028
-0.518,-0.047,0.875,-2.502,0.427,2.625
-0.512,-0.045,0.867,-3.418,1.099,1.221
-0.511,-0.035,0.875,-4.089,1.038,0.610
-0.505,-0.030,0.863,-3.845,0.793,0.183
-0.506,-0.025,0.866,-3.601,-0.305,-0.122
-0.509,-0.025,0.870,-2.869,-1.099,-0.549
-0.510,-0.021,0.870,-1.770,-0.671,-0.610
-0.509,-0.020,0.860,-1.587,-0.183,-0.916
-0.507,-0.014,0.864,-2.136,-1.343,-0.732
-0.506,-0.012,0.874,-2.991,-2.808,-0.305
-0.502,-0.005,0.886,-3.357,-3.174,0.000
-0.505,-0.014,0.868,-2.808,-2.747,0.305
-0.506,-0.010,0.866,-3.906,-2.625,0.671
-0.506,-0.005,0.876,-5.249,-2.747,0.854
-0.505,-0.008,0.881,-5.188,-2.014,0.549
-0.500,-0.010,0.879,-5.249,-1.160,0.244
-0.493,-0.008,0.875,-6.042,-0.366,0.183
-0.487,-0.010,0.878,-6.958,-0.061,0.000

-0.513,-0.448,1.788,44.556,140.808,25.391
-0.485,-0.488,1.844,58.411,114.624,5.920
-0.422,-0.350,1.828,67.078,89.355,-2.747
-0.379,-0.285,1.944,66.895,58.105,-9.338
-0.479,-0.281,2.174,59.509,38.513,-15.442
-0.266,-0.433,1.784,49.927,48.096,-20.020
-0.333,-0.169,2.058,37.415,30.945,-1.343
-0.327,-0.212,2.191,13.489,18.250,-2.502
-0.228,-0.325,1.888,2.136,44.312,-1.587
-0.309,-0.187,1.631,-5.249,57.861,7.996
-0.202,-0.197,1.566,-11.108,40.588,14.160
-0.223,-0.164,1.421,-5.249,25.940,9.338
-0.265,-0.264,1.453,3.174,3.662,0.305
-0.188,-0.301,1.591,7.324,-18.005,-3.723
-0.356,-0.338,1.816,14.587,-29.114,-2.441
-0.400,-0.363,1.873,15.259,-25.452,0.916
-0.462,-0.429,1.897,11.108,-19.531,0.916
-0.481,-0.359,1.901,-0.610,-20.630,1.343
-0.452,-0.307,1.850,-16.235,-21.301,-3.662
-0.428,-0.315,1.836,-31.860,-21.851,-10.742
-0.392,-0.298,1.828,-46.143,-19.775,-14.099
-0.376,-0.275,1.786,-56.030,-14.465,-15.320
-0.367,-0.254,1.721,-62.073,-11.230,-16.113
-0.349,-0.223,1.637,-65.002,-14.465,-17.761
-0.333,-0.185,1.566,-63.110,-27.039,-20.752
-0.297,-0.149,1.516,-57.373,-46.875,-25.085
-0.245,-0.125,1.472,-51.270,-68.848,-30.640
-0.186,-0.128,1.444,-48.340,-88.074,-36.011
-0.184,-0.125,1.396,-49.316,-98.938,-39.429
-0.101,-0.156,1.233,-55.481,-100.586,-42.114
-0.090,-0.122,1.093,-63.110,-99.060,-42.114
-0.021,-0.113,0.932,-72.571,-94.666,-40.649
0.008,-0.123,0.727,-75.745,-84.778,-39.551
0.032,-0.074,0.484,-75.684,-76.782,-34.912
0.029,-0.037,0.312,-71.960,-76.599,-30.701
0.020,-0.008,0.200,-65.186,-77.148,-28.015
0.001,0.005,0.074,-52.795,-72.266,-25.879
-0.008,0.016,0.007,-39.185,-66.772,-24.414
-0.028,0.038,0.014,-26.428,-62.500,-22.522
-0.041,0.060,0.052,-15.869,-55.847,-19.714
-0.065,0.074,0.114,-10.498,-45.837,-16.357
-0.108,0.080,0.160,-7.080,-32.776,-12.817
-0.136,0.074,0.170,-6.165,-19.409,-9.766
-0.168,0.074,0.179,-5.920,-9.705,-7.141
-0.189,0.088,0.182,-5.859,-3.967,-4.578
-0.210,0.090,0.244,-6.287,-2.808,-3.418
-0.208,0.089,0.267,-5.676,0.122,-3.052
-0.227,0.094,0.325,-2.869,2.869,-2.380
-0.239,0.074,0.382,0.000,5.676,-1.587
-0.262,0.078,0.442,3.174,10.376,-0.061
-0.271,0.054,0.510,6.348,12.695,1.343
-0.297,0.042,0.627,10.498,13.306,3.113
-0.333,0.049,0.732,11.963,15.747,4.822
-0.347,0.032,0.809,11.292,20.020,4.639
-0.372,0.029,0.883,9.216,23.987,4.089
-0.386,0.034,0.941,6.348,28.320,3.418
-0.395,0.024,0.977,2.747,31.006,1.648
-0.398,0.027,1.013,-0.610,30.518,0.000
-0.399,0.030,1.062,-3.662,27.039,-1.404
-0.402,0.041,1.077,-5.615,24.597,-2.014
-0.384,0.040,1.055,-6.409,23.193,-2.747
-0.386,0.051,1.061,-4.883,19.104,-2.930
-0.379,0.053,1.060,-2.625,14.343,-2.869
-0.385,0.059,1.061,-0.061,9.277,-2.808
-0.385,0.044,1.054,1.831,5.066,-2.502
-0.382,0.040,1.054,3.357,1.160,-2.380
-0.392,0.032,1.057,4.944,-2.197,-1.587
-0.395,0.025,1.059,4.761,-4.089,-0.793
-0.404,0.015,1.048,3.906,-4.333,0.061
-0.410,0.011,1.027,3.174,-3.418,1.038
-0.410,0.012,0.992,2.563,-2.380,1.282
-0.414,0.011,0.971,2.258,-1.953,1.404
-0.406,0.010,0.942,2.197,-1.648,0.610
-0.401,0.015,0.917,1.648,-0.977,-0.061
-0.385,0.018,0.881,1.343,-0.305,-0.916
-0.371,0.022,0.862,2.075,-0.671,-1.404
-0.362,0.024,0.858,3.418,-2.258,-1.343
-0.356,0.026,0.866,2.747,-3.113,-0.610
-0.358,0.025,0.874,2.930,-2.930,0.183
-0.361,0.027,0.878,2.319,-2.258,0.549
