aX,aY,aZ,gX,gY,gZ
-0.145,-0.063,0.659,13.184,40.405,-9.705
-0.101,-0.096,0.877,13.672,46.509,-13.184
-0.054,-0.084,1.018,12.329,62.805,-13.123
-0.033,-0.052,1.110,9.766,80.505,-11.719
-0.050,-0.027,1.206,3.906,92.957,-9.705
-0.034,-0.026,1.209,-6.042,105.591,-8.423
-0.101,0.012,1.210,-11.719,115.295,-4.272
-0.054,0.040,1.184,-11.658,119.507,0.977
0.010,0.139,1.157,-3.296,115.967,7.202
0.045,0.200,1.238,8.484,102.722,7.446
0.127,0.213,1.329,20.996,90.576,4.089
0.189,0.137,1.469,37.903,76.843,-3.723
0.132,-0.108,1.704,40.100,63.232,-9.460
0.249,-0.066,1.788,15.808,63.171,5.432
0.309,0.091,1.822,-4.761,60.913,22.461
0.286,0.140,1.866,-13.184,52.795,24.475
0.228,0.067,1.881,-17.578,44.067,19.653
0.182,0.038,1.833,-28.076,37.842,21.851
0.163,0.082,1.726,-43.823,33.936,29.175
0.150,0.145,1.586,-55.237,29.846,34.973
0.132,0.172,1.460,-56.152,22.217,36.438
0.103,0.198,1.365,-51.331,12.878,35.400
0.063,0.182,1.286,-41.931,3.662,31.921
0.028,0.175,1.261,-32.349,-4.272,25.146
-0.020,0.132,1.236,-22.888,-10.071,16.296
-0.021,0.090,1.210,-17.517,-13.428,8.606
-0.016,0.093,1.165,-12.634,-14.893,3.906
0.000,0.099,1.126,-7.874,-17.212,0.061
0.025,0.085,1.080,-4.089,-19.897,-3.235
0.055,0.078,1.051,-2.258,-21.240,-5.371
0.096,0.065,1.009,-1.648,-20.447,-6.409
0.137,0.044,0.987,-0.916,-19.226,-6.287
0.175,0.037,0.979,1.648,-18.127,-3.967
0.196,0.027,0.978,4.028,-17.822,-0.854
0.197,0.006,1.001,5.798,-18.738,3.479
0.176,-0.003,1.013,7.080,-18.616,8.850
0.152,-0.011,1.005,5.615,-18.066,12.939
0.132,-0.020,0.995,2.686,-17.456,15.015
0.110,-0.022,0.980,-0.061,-15.930,15.503
0.097,-0.028,0.949,-2.747,-13.611,14.526
0.070,-0.028,0.925,-4.395,-12.390,12.207
0.065,-0.024,0.932,-5.005,-11.841,8.545
0.063,-0.021,0.920,-4.211,-9.705,4.028
0.068,-0.024,0.919,-2.625,-8.484,0.061
0.079,-0.014,0.912,-1.221,-7.385,-3.113
0.096,-0.005,0.925,-1.404,-7.996,-5.676
0.109,-0.001,0.946,-1.709,-8.484,-7.019
0.116,0.004,0.970,-1.526,-7.568,-6.958
0.121,0.016,0.976,-1.404,-5.676,-5.920
0.112,0.027,0.990,-3.296,-4.822,-4.150
0.071,-0.016,1.004,-6.470,-3.418,-2.258
0.124,0.054,1.002,-15.564,-0.793,2.136
0.128,0.086,0.997,-16.541,1.526,2.930
0.110,0.059,0.991,-12.573,2.197,0.244
0.084,0.052,0.996,-12.878,1.343,0.000
0.083,0.078,0.983,-15.503,1.343,1.465
0.072,0.096,0.971,-16.174,1.099,0.610
0.057,0.073,0.970,-14.221,0.305,-1.953
0.067,0.065,0.963,-13.000,-0.183,-3.052
0.068,0.073,0.973,-12.146,-0.122,-2.991
0.075,0.076,0.990,-10.193,0.977,-3.052
0.080,0.079,0.992,-6.897,2.930,-2.747
0.077,0.081,0.981,-2.991,4.272,-2.258
0.064,0.078,0.995,-0.610,3.662,-1.953
0.060,0.071,1.014,-0.488,3.296,-2.502
0.052,0.073,1.021,-0.549,4.211,-3.479
0.036,0.057,1.021,0.427,5.981,-5.188
0.045,0.038,1.017,-1.038,7.874,-8.728
0.069,0.047,1.001,-2.991,9.094,-11.047
0.153,0.057,0.999,-0.916,8.545,-12.512
0.138,0.105,0.978,5.005,7.690,-15.625
0.072,0.063,0.985,16.052,6.531,-21.545
0.060,0.003,0.982,21.484,4.089,-25.330

0.016,-0.090,2.824,57.007,34.302,10.071
0.011,-0.174,2.990,41.931,25.696,10.864
0.023,-0.274,3.091,16.174,-0.732,11.047
0.073,-0.266,2.985,-20.508,-26.917,15.015
0.141,-0.172,2.719,-60.791,-44.983,20.386
0.213,-0.045,2.432,-90.027,-59.509,24.353
0.308,0.003,2.083,-109.070,-62.317,23.254
0.353,0.113,1.727,-121.399,-62.561,27.039
0.384,0.192,1.397,-127.869,-67.261,32.227
0.385,0.241,1.107,-131.348,-70.435,36.987
0.367,0.278,0.846,-133.301,-73.059,43.579
0.334,0.301,0.582,-133.240,-74.707,49.011
0.272,0.312,0.331,-125.061,-76.111,52.612
0.208,0.312,0.108,-107.300,-79.102,52.368
0.166,0.341,-0.032,-83.008,-81.665,47.791
0.113,0.304,-0.017,-56.763,-87.402,41.321
0.101,0.249,-0.042,-38.025,-87.952,33.325
0.091,0.192,-0.071,-26.917,-83.618,26.428
0.077,0.141,-0.083,-16.052,-79.224,21.912
0.070,0.097,-0.103,-7.690,-72.754,20.325
0.060,0.061,-0.131,-2.441,-65.125,20.874
0.060,0.032,-0.198,2.625,-54.749,22.156
0.045,0.015,-0.236,11.108,-46.326,23.254
0.014,-0.008,-0.226,22.949,-41.687,22.766
-0.012,-0.034,-0.216,33.264,-37.231,18.677
-0.036,-0.058,-0.219,42.480,-32.898,12.085
-0.054,-0.091,-0.206,53.406,-32.654,3.052
-0.065,-0.122,-0.182,63.721,-35.034,-7.507
-0.062,-0.148,-0.162,73.792,-37.231,-18.616
-0.034,-0.163,-0.127,85.022,-38.025,-28.381
-0.018,-0.198,-0.062,96.191,-38.269,-35.278
-0.017,-0.220,0.009,105.896,-38.452,-38.574
-0.008,-0.289,0.143,113.037,-40.222,-42.175
0.000,-0.311,0.214,110.535,-30.945,-41.565
0.000,-0.322,0.271,104.919,-18.738,-36.987
-0.009,-0.336,0.360,100.220,-9.827,-31.067
-0.007,-0.344,0.420,91.858,0.427,-23.315
-0.011,-0.336,0.469,84.351,11.536,-14.038
-0.035,-0.290,0.492,77.026,23.193,-5.493
-0.106,-0.259,0.538,67.749,31.738,-4.822
-0.136,-0.252,0.571,50.903,40.039,-11.230
-0.147,-0.226,0.650,31.494,50.110,-17.700
-0.113,-0.207,0.713,13.611,64.636,-22.522
-0.080,-0.204,0.714,-1.770,85.571,-21.484
-0.069,-0.158,0.716,-12.573,102.173,-13.977
-0.055,-0.020,0.737,-15.503,108.704,-10.681
-0.018,0.003,0.808,-13.733,105.469,-18.921
-0.061,-0.012,0.910,-7.874,100.952,-29.419
-0.038,-0.066,1.044,-7.874,95.520,-33.142
0.040,-0.027,1.173,-18.555,92.041,-26.245
0.109,0.052,1.327,-28.381,90.759,-19.409
0.180,0.140,1.404,-29.785,95.764,-19.348
0.224,0.182,1.429,-19.836,98.389,-24.109
0.278,0.214,1.489,-12.268,91.736,-27.649
0.194,0.125,1.559,-4.028,85.144,-30.212
0.182,0.259,1.529,3.662,81.604,-24.780
0.214,0.030,1.633,9.521,64.514,-32.043
0.258,0.041,1.763,-9.277,55.725,-25.024
0.241,0.145,1.646,-17.822,70.068,-11.963
0.194,0.154,1.626,-16.541,69.397,-3.845
0.218,0.131,1.679,-21.484,51.575,-0.427
0.213,0.086,1.765,-29.968,37.170,1.526
0.169,0.127,1.706,-35.461,33.630,11.353
0.120,0.127,1.677,-40.039,25.513,19.348
0.061,0.130,1.646,-44.922,17.822,23.071
0.011,0.136,1.587,-46.265,11.108,24.536
-0.017,0.125,1.527,-49.133,4.150,23.376
-0.044,0.117,1.432,-50.110,1.343,20.996
-0.057,0.154,1.322,-46.936,-1.587,17.944
-0.042,0.133,1.298,-41.809,-12.329,13.062
-0.016,0.128,1.260,-36.621,-17.456,8.118
0.004,0.117,1.182,-27.954,-18.921,5.249
0.007,0.116,1.152,-19.287,-23.315,4.211
0.004,0.111,1.145,-13.489,-28.992,3.296
0.008,0.101,1.126,-10.437,-31.860,2.075
0.026,0.092,1.096,-10.132,-32.288,0.610
0.046,0.086,1.051,-11.047,-30.396,-1.099
0.062,0.090,1.006,-11.658,-27.954,-1.953
0.077,0.094,0.961,-13.123,-25.879,-2.991
0.096,0.087,0.897,-14.709,-23.743,-4.700
0.114,0.080,0.867,-16.724,-22.888,-5.737
0.119,0.072,0.855,-16.663,-22.888,-5.737
0.108,0.074,0.855,-14.282,-22.034,-4.211
0.094,0.070,0.855,-12.085,-19.531,-3.174
0.080,0.067,0.842,-11.230,-15.869,-2.686
0.068,0.069,0.828,-10.681,-11.963,-2.319
0.065,0.073,0.821,-11.169,-8.606,-2.441
0.067,0.076,0.822,-12.146,-5.432,-2.808
0.072,0.081,0.817,-12.329,-2.747,-3.174
0.077,0.083,0.817,-10.559,-0.610,-3.113
0.077,0.082,0.821,-8.301,0.916,-2.808
0.071,0.088,0.853,-5.554,1.770,-2.380
0.060,0.095,0.892,-2.869,2.441,-2.136
0.046,0.091,0.915,-2.136,2.747,-2.136
0.036,0.101,0.940,-1.526,2.991,-2.197
0.033,0.100,0.962,-1.648,3.479,-3.113
0.031,0.102,0.972,-3.540,4.150,-4.028
0.031,0.112,0.971,-4.211,5.371,-4.333
0.033,0.117,0.979,-4.639,5.859,-4.883
0.038,0.118,0.978,-4.395,5.798,-5.127
0.034,0.130,0.989,-3.357,5.493,-4.700
0.029,0.131,1.007,-2.075,4.944,-4.883
0.032,0.132,1.023,-3.235,5.127,-5.615
0.045,0.137,1.024,-5.920,5.981,-6.226
0.055,0.143,1.030,-6.958,6.409,-6.409
0.062,0.153,1.045,-6.714,5.188,-6.104
0.062,0.147,1.038,-6.897,3.967,-5.432
0.066,0.154,1.037,-6.653,2.991,-4.456
0.070,0.149,1.027,-5.737,2.808,-3.906
0.073,0.147,1.026,-4.028,2.136,-3.174
0.076,0.149,1.037,-2.686,0.610,-2.319
0.074,0.140,1.033,-3.113,-0.183,-1.526
0.068,0.143,1.027,-2.686,-0.732,-0.122
0.052,0.136,1.013,-2.441,-1.221,0.671
0.046,0.131,1.003,-2.869,-1.587,0.671
0.044,0.121,0.990,-3.540,-1.648,-0.183
0.045,0.117,0.983,-3.296,-1.953,-0.793
0.047,0.117,0.967,-3.113,-2.625,-1.282
0.054,0.115,0.969,-2.808,-3.296,-1.709

-0.014,0.117,2.530,34.729,16.846,18.738
0.008,0.056,2.654,31.311,10.925,19.531
0.017,0.002,2.677,25.269,-4.272,20.691
0.065,-0.008,2.574,10.803,-25.330,21.484
0.100,-0.030,2.383,-3.784,-44.312,21.973
0.134,-0.037,2.153,-13.428,-56.702,20.813
0.183,-0.059,1.834,-19.348,-61.157,18.250
0.156,-0.083,1.369,-26.367,-62.134,20.447
0.096,0.112,1.189,-63.293,-71.350,23.132
0.101,0.153,1.006,-74.829,-79.712,16.541
0.095,0.155,0.823,-76.416,-83.374,10.559
0.087,0.153,0.661,-82.275,-82.764,6.958
0.089,0.165,0.464,-86.670,-75.439,4.395
0.110,0.206,0.316,-85.144,-68.909,1.221
0.155,0.256,0.193,-76.721,-67.139,-1.465
0.158,0.262,0.138,-66.956,-70.129,-1.770
0.180,0.256,0.017,-61.340,-67.261,-2.014
0.192,0.239,-0.053,-51.514,-63.660,-1.343
0.187,0.207,-0.044,-32.593,-64.087,1.709
0.154,0.131,-0.001,-14.160,-64.453,6.470
0.105,0.065,0.021,-2.014,-61.584,12.268
0.065,0.026,0.032,5.737,-55.237,16.785
0.032,-0.013,0.090,13.672,-49.805,18.188
0.026,-0.053,0.153,19.775,-45.532,17.212
0.026,-0.095,0.198,22.400,-42.847,14.893
0.052,-0.136,0.220,22.339,-41.382,11.841
0.073,-0.173,0.258,21.179,-40.833,9.338
0.081,-0.180,0.255,18.250,-38.818,8.179
0.051,-0.189,0.208,16.296,-35.889,8.179
0.011,-0.157,0.159,20.203,-29.175,8.728
-0.042,-0.170,0.192,25.146,-20.447,7.446
-0.068,-0.159,0.208,26.062,-8.728,3.784
-0.089,-0.153,0.212,24.963,0.793,0.671
-0.120,-0.151,0.238,26.428,6.287,-2.686
-0.143,-0.128,0.240,26.917,14.771,-6.470
-0.155,-0.114,0.242,27.100,23.376,-11.780
-0.150,-0.100,0.262,29.175,29.175,-18.555
-0.139,-0.078,0.282,31.250,34.180,-25.696
-0.110,-0.057,0.286,32.349,40.771,-32.043
-0.068,-0.032,0.284,33.325,47.241,-36.865
-0.024,-0.003,0.308,36.987,54.688,-39.368
0.001,0.008,0.373,41.443,61.951,-39.368
0.031,0.009,0.433,42.236,68.054,-37.048
0.035,0.001,0.530,41.992,71.838,-34.424
0.046,-0.039,0.580,36.682,77.820,-28.931
0.036,0.028,0.719,26.306,83.618,-22.888
0.054,0.032,0.802,23.743,93.323,-21.851
0.089,0.064,0.831,18.860,104.431,-18.066
0.097,0.095,0.920,16.113,111.694,-13.123
0.139,0.102,0.981,15.930,117.737,-10.315
0.174,0.124,1.079,16.235,120.239,-8.362
0.230,0.118,1.215,17.395,116.272,-7.935
0.224,-0.012,1.424,16.357,107.849,-7.263
0.319,0.087,1.562,9.949,101.685,3.113
0.276,0.118,1.686,19.470,92.163,7.446
0.179,0.073,1.795,25.757,78.247,1.526
0.234,-0.057,1.948,15.869,59.448,-10.376
0.267,-0.018,1.987,-11.536,59.143,-8.728
0.250,0.068,1.864,-21.301,69.092,-2.747
0.231,0.063,1.823,-27.222,59.753,-1.648
0.218,0.101,1.831,-41.138,43.823,-0.427
0.208,0.125,1.777,-47.729,34.851,0.610
0.178,0.156,1.685,-48.706,29.297,3.784
0.140,0.191,1.593,-49.683,22.644,7.446
0.101,0.195,1.511,-52.124,15.503,8.789
0.112,0.206,1.426,-56.030,10.376,10.376
0.129,0.290,1.294,-54.321,5.127,12.024
0.105,0.233,1.276,-45.654,-7.751,9.155
0.106,0.203,1.247,-38.330,-14.526,7.263
0.105,0.216,1.177,-32.349,-16.785,9.277
0.093,0.200,1.123,-24.780,-20.081,10.071
0.072,0.196,1.102,-18.005,-25.513,11.047
0.063,0.180,1.084,-12.451,-30.579,11.353
0.064,0.139,1.060,-7.690,-34.241,10.010
0.062,0.110,1.028,-4.456,-36.194,9.583
0.057,0.097,1.001,-2.991,-35.889,9.216
0.068,0.095,0.960,-2.014,-33.691,7.751
0.076,0.089,0.931,-0.244,-31.616,5.676
0.085,0.086,0.913,1.465,-30.518,3.845
0.098,0.083,0.893,2.136,-28.809,1.648
0.106,0.076,0.886,2.136,-26.794,0.183
0.109,0.073,0.879,1.404,-24.292,-0.610
0.113,0.072,0.864,0.488,-21.362,-0.488
0.111,0.072,0.859,-0.854,-18.433,-0.122
0.105,0.069,0.865,-1.892,-15.808,0.000
0.103,0.066,0.860,-3.479,-12.451,0.000
0.103,0.064,0.860,-4.883,-9.033,0.000
0.103,0.066,0.859,-6.958,-5.859,-0.061
0.101,0.073,0.854,-8.118,-2.991,0.000
0.092,0.082,0.860,-8.118,-0.671,0.000
0.093,0.089,0.870,-8.301,0.977,-0.549
0.091,0.092,0.890,-7.996,2.197,-1.160
0.086,0.094,0.913,-7.019,2.930,-1.526
0.083,0.098,0.936,-6.897,3.357,-1.892
0.073,0.105,0.961,-7.568,3.235,-2.136
0.068,0.102,0.977,-9.033,3.235,-2.991
0.066,0.097,0.992,-10.620,3.540,-3.723
0.063,0.107,1.001,-10.803,3.784,-4.028
0.064,0.115,1.002,-10.437,3.906,-4.517
0.072,0.122,1.001,-10.925,3.479,-5.249
0.075,0.130,1.004,-11.108,2.869,-5.249
0.072,0.132,1.009,-9.644,1.831,-4.944
0.074,0.138,1.010,-8.728,0.977,-4.639
0.076,0.146,1.005,-7.935,0.610,-4.272
0.077,0.151,1.002,-7.141,-0.366,-3.723
0.077,0.154,1.007,-6.653,-1.526,-3.296
0.082,0.151,1.009,-5.920,-2.197,-3.296
0.083,0.152,1.005,-5.310,-2.563,-2.869
0.084,0.153,1.001,-5.005,-2.808,-2.258
0.083,0.150,0.998,-4.333,-2.930,-1.892
0.082,0.148,0.994,-3.174,-3.174,-1.160
0.076,0.145,0.992,-1.648,-3.479,-0.427
0.073,0.142,0.987,-0.610,-4.028,0.183
0.071,0.137,0.982,-0.244,-4.822,0.732
0.067,0.129,0.986,-0.061,-5.371,0.977
0.066,0.122,0.984,0.671,-5.066,1.282
0.068,0.118,0.973,0.793,-4.700,1.160
0.072,0.116,0.963,0.671,-4.578,1.221
0.076,0.116,0.954,1.099,-4.395,1.404

-0.001,0.349,2.327,23.926,33.386,17.029
-0.002,0.342,2.441,11.353,39.368,16.357
0.006,0.352,2.492,4.639,37.842,15.930
0.008,0.356,2.506,4.944,25.757,13.855
0.032,0.275,2.455,10.315,7.629,10.071
0.083,0.120,2.346,11.780,-13.123,8.850
0.131,0.024,2.142,1.160,-31.128,12.756
0.181,0.068,1.834,-16.052,-40.527,19.287
0.173,0.161,1.508,-24.536,-45.227,24.963
0.125,0.175,1.198,-11.414,-46.997,22.949
0.131,0.225,0.952,1.343,-50.964,17.151
0.165,0.256,0.693,-8.545,-62.012,9.399
0.190,0.228,0.620,-42.358,-78.735,-0.488
0.206,0.205,0.512,-52.429,-84.717,-5.188
0.156,0.190,0.376,-39.429,-81.665,-2.869
0.124,0.213,0.278,-35.095,-80.750,0.610
0.134,0.244,0.200,-38.696,-80.139,-0.244
0.172,0.249,0.075,-33.447,-78.552,-1.892
0.172,0.235,0.005,-22.095,-79.590,-0.732
0.143,0.200,-0.060,-6.104,-78.247,2.441
0.092,0.168,-0.112,3.967,-74.219,6.775
0.037,0.135,-0.139,11.353,-70.923,10.986
-0.018,0.080,-0.124,23.254,-66.833,12.817
-0.068,0.031,-0.093,34.912,-60.608,13.367
-0.084,-0.033,-0.028,43.579,-54.077,11.658
-0.063,-0.078,0.032,46.265,-45.349,8.667
-0.023,-0.112,0.065,44.189,-37.415,5.981
0.026,-0.136,0.072,39.734,-30.212,3.662
0.093,-0.132,0.047,35.278,-21.423,2.502
0.156,-0.167,0.048,35.400,-16.968,2.258
0.191,-0.175,0.046,36.438,-11.108,4.700
0.172,-0.194,0.041,40.283,-7.507,9.460
0.132,-0.213,0.078,46.692,-4.761,13.611
0.088,-0.222,0.107,49.377,-0.366,16.296
0.037,-0.218,0.141,50.964,3.296,17.395
-0.017,-0.224,0.141,53.467,7.202,17.517
-0.076,-0.230,0.164,56.946,10.498,16.602
-0.131,-0.140,0.150,58.533,15.503,10.071
-0.206,-0.188,0.253,45.166,19.897,-7.385
-0.231,-0.153,0.402,30.701,27.710,-16.785
-0.208,-0.166,0.493,28.137,43.640,-22.095
-0.176,-0.185,0.579,19.348,63.721,-25.085
-0.115,-0.174,0.660,7.080,83.130,-21.851
-0.034,-0.069,0.681,-4.089,99.060,-17.578
0.011,-0.102,0.784,-10.071,101.807,-20.325
0.075,-0.020,0.878,-14.587,100.586,-19.104
0.110,0.005,1.008,-8.911,97.534,-19.897
0.146,-0.000,1.109,-5.310,96.130,-22.156
0.152,-0.035,1.230,-10.010,94.727,-21.057
0.227,0.007,1.320,-24.353,93.079,-13.306
0.266,0.071,1.411,-31.250,87.830,-5.310
0.276,0.125,1.505,-32.288,78.979,-2.625
0.268,0.107,1.599,-30.701,72.632,-4.578
0.259,0.229,1.501,-18.066,74.768,-5.188
0.167,0.025,1.573,2.930,59.509,-13.306
0.187,-0.001,1.777,-12.817,44.312,-15.198
0.216,0.080,1.739,-28.748,53.589,-8.301
0.187,0.078,1.672,-22.400,60.059,-4.150
0.156,0.080,1.708,-23.560,49.500,-0.732
0.145,0.104,1.719,-34.058,39.673,2.991
0.138,0.120,1.642,-39.856,35.522,6.226
0.120,0.146,1.546,-42.236,30.090,10.193
0.113,0.172,1.468,-44.312,21.790,13.062
0.111,0.191,1.391,-44.189,11.902,15.137
0.100,0.189,1.335,-40.710,1.953,17.090
0.076,0.178,1.276,-35.339,-5.127,18.616
0.043,0.174,1.202,-27.588,-8.850,19.470
0.026,0.173,1.129,-20.630,-12.329,18.738
0.026,0.166,1.098,-14.221,-18.372,16.663
0.015,0.154,1.110,-8.057,-25.024,14.465
-0.000,0.130,1.127,-0.488,-29.602,11.658
-0.013,0.097,1.132,4.639,-32.349,8.789
-0.021,0.075,1.124,6.775,-33.508,6.714
-0.028,0.057,1.114,5.737,-32.898,4.883
-0.032,0.049,1.098,4.639,-30.640,3.479
-0.018,0.055,1.064,1.892,-26.672,1.648
0.011,0.063,1.033,-2.075,-23.254,-0.854
0.046,0.061,1.010,-5.493,-21.484,-2.991
0.074,0.047,0.990,-6.470,-20.569,-4.639
0.091,0.039,0.959,-5.005,-18.677,-4.822
0.098,0.037,0.923,-3.418,-15.808,-4.211
0.098,0.047,0.904,-1.892,-13.367,-3.845
0.085,0.050,0.910,0.793,-12.329,-3.662
0.076,0.051,0.924,1.953,-11.841,-3.906
0.068,0.052,0.927,0.244,-10.681,-3.967
0.066,0.052,0.920,-2.930,-8.362,-4.333
0.078,0.056,0.908,-6.470,-5.920,-4.639
0.078,0.066,0.918,-9.155,-4.578,-4.211
0.079,0.067,0.925,-9.216,-3.784,-3.357
0.070,0.075,0.940,-9.094,-3.235,-2.502
0.057,0.079,0.960,-8.423,-2.625,-1.953
0.048,0.082,0.972,-7.690,-2.197,-2.014
0.043,0.087,0.983,-7.507,-2.136,-2.258
0.036,0.094,0.982,-8.057,-1.892,-2.502
0.040,0.093,0.979,-7.874,-2.136,-2.625
0.033,0.101,0.985,-7.935,-2.930,-2.319
0.026,0.103,0.988,-7.324,-3.418,-2.258
0.023,0.104,0.991,-7.263,-3.723,-2.380
0.022,0.103,0.994,-7.385,-3.784,-2.625
0.020,0.103,0.997,-6.836,-3.601,-2.869
0.017,0.102,0.992,-5.615,-3.235,-2.991
0.016,0.103,0.981,-5.371,-2.747,-3.357
0.016,0.104,0.978,-5.188,-2.930,-3.723
0.017,0.105,0.982,-4.272,-3.357,-4.150
0.016,0.105,0.991,-3.235,-3.906,-4.456
0.013,0.097,0.998,-2.808,-4.028,-5.249
0.028,0.104,0.998,-3.601,-3.723,-5.127
0.031,0.114,0.997,-3.723,-3.540,-4.822
0.042,0.122,0.993,-3.967,-3.601,-4.883
0.048,0.127,0.988,-4.211,-3.601,-5.310
0.059,0.123,0.980,-3.845,-3.540,-5.554
0.070,0.131,0.967,-4.333,-3.784,-4.761
0.085,0.135,0.950,-3.540,-3.967,-4.150
0.079,0.134,0.954,-1.465,-4.883,-3.479
0.087,0.121,0.951,-0.183,-5.310,-2.991
0.086,0.122,0.960,0.305,-5.737,-1.831
0.071,0.114,0.966,1.587,-5.920,-0.183
0.057,0.111,0.974,1.953,-5.432,0.977
0.045,0.107,0.980,0.916,-4.700,1.892

-0.289,-0.026,2.838,89.417,10.986,17.212
-0.359,-0.155,2.948,84.351,6.714,20.081
-0.333,-0.164,2.796,58.777,-3.967,21.606
-0.245,-0.118,2.605,17.639,-24.475,15.808
-0.146,-0.186,2.331,-7.629,-44.312,3.906
-0.047,-0.240,1.960,-3.052,-55.786,-2.197
-0.046,-0.194,1.674,7.019,-65.063,0.854
-0.061,-0.197,1.448,5.859,-68.176,7.996
0.006,-0.020,1.181,-9.399,-64.209,20.264
0.105,0.167,0.914,-18.127,-65.125,19.043
0.136,0.391,0.831,-52.185,-73.669,2.930
0.214,0.170,0.819,-82.214,-82.153,-24.963
0.313,0.109,0.648,-89.355,-75.134,-31.250
0.358,0.182,0.455,-97.717,-65.796,-17.700
0.350,0.201,0.277,-93.628,-62.927,-4.761
0.356,0.227,0.056,-86.975,-56.213,5.432
0.333,0.251,-0.089,-72.937,-52.917,15.137
0.297,0.234,-0.099,-50.720,-56.335,22.400
0.245,0.159,-0.078,-31.555,-58.350,27.466
0.187,0.091,-0.067,-20.447,-55.908,31.128
0.146,0.038,-0.044,-12.390,-49.744,33.386
0.105,-0.008,-0.027,-6.409,-42.358,34.302
0.067,-0.052,-0.016,-1.160,-36.926,34.424
0.040,-0.088,-0.037,0.732,-29.846,33.081
0.000,-0.114,-0.067,2.869,-22.461,30.640
-0.026,-0.146,-0.090,7.202,-17.883,26.184
-0.055,-0.172,-0.111,12.573,-14.038,20.813
-0.081,-0.169,-0.101,20.325,-8.606,15.686
-0.092,-0.170,-0.066,28.381,-2.808,11.108
-0.111,-0.193,0.002,33.386,0.977,6.897
-0.136,-0.198,0.004,33.936,7.629,3.967
-0.168,-0.166,-0.012,35.339,16.235,0.549
-0.182,-0.141,0.003,39.368,23.376,-3.662
-0.179,-0.123,0.020,43.213,29.236,-10.193
-0.160,-0.111,0.020,46.936,33.386,-17.578
-0.143,-0.122,0.057,50.842,33.569,-23.987
-0.140,-0.163,0.123,52.063,33.508,-26.672
-0.106,-0.136,0.270,45.288,36.316,-26.794
-0.043,-0.138,0.461,42.053,42.480,-27.466
0.039,-0.033,0.596,42.603,54.504,-31.372
0.027,-0.159,0.786,45.105,62.378,-45.044
0.051,-0.288,0.951,31.860,71.228,-48.523
0.083,-0.303,1.116,13.611,84.290,-33.325
0.075,-0.269,1.230,0.122,103.027,-12.207
0.064,-0.127,1.273,-9.277,119.873,0.916
0.073,-0.048,1.244,-12.573,130.859,-1.770
0.096,-0.006,1.237,-18.616,128.418,-10.620
0.083,-0.045,1.288,-27.832,120.972,-17.151
0.177,0.065,1.295,-43.091,114.258,-8.911
0.231,0.218,1.295,-48.096,106.140,-2.258
0.267,0.280,1.324,-40.161,92.834,-3.845
0.284,0.274,1.425,-28.931,73.669,-9.155
0.224,0.217,1.578,-14.648,56.335,-14.099
0.165,0.230,1.555,-1.221,51.025,-13.977
0.104,0.105,1.589,4.089,36.621,-16.724
0.153,0.061,1.696,-25.879,28.198,-13.550
0.166,0.183,1.522,-36.926,45.715,-4.517
0.125,0.197,1.413,-33.691,46.753,-0.488
0.118,0.188,1.447,-40.527,31.433,1.099
0.109,0.197,1.440,-43.274,22.339,3.296
0.086,0.148,1.432,-31.616,14.282,3.967
0.055,0.134,1.445,-31.982,5.188,7.812
0.010,0.149,1.423,-33.508,1.282,11.047
-0.008,0.102,1.390,-29.907,-2.014,8.972
0.000,0.096,1.364,-30.518,-5.005,7.202
0.007,0.106,1.336,-30.640,-8.240,7.812
0.016,0.098,1.298,-28.809,-10.864,6.714
0.026,0.089,1.272,-27.405,-14.832,5.249
0.036,0.078,1.257,-22.156,-20.203,4.028
0.045,0.130,1.199,-10.803,-26.733,0.977
0.008,0.043,1.212,0.916,-33.691,-6.165
0.007,0.028,1.187,-1.831,-34.058,-4.883
0.004,0.047,1.112,-3.357,-30.762,-2.441
0.006,0.042,1.059,-2.380,-27.954,-2.563
0.030,0.065,1.008,-3.784,-25.024,-3.296
0.061,0.083,0.960,-4.272,-21.790,-5.798
0.084,0.063,0.933,-3.845,-19.897,-8.179
0.104,0.063,0.911,-5.005,-18.066,-6.775
0.117,0.079,0.889,-6.042,-16.602,-4.456
0.121,0.078,0.885,-4.150,-15.991,-3.174
0.115,0.073,0.894,-1.953,-15.930,-2.197
0.096,0.075,0.898,-0.549,-14.832,-0.977
0.077,0.074,0.893,-1.160,-12.756,-0.061
0.057,0.075,0.894,-3.235,-10.376,0.244
0.053,0.074,0.884,-6.836,-7.141,-0.671
0.057,0.079,0.866,-8.728,-3.967,-1.526
0.060,0.086,0.867,-8.667,-2.625,-1.709
0.061,0.095,0.897,-7.324,-2.258,-1.770
0.058,0.093,0.926,-6.287,-1.526,-1.648
0.046,0.094,0.939,-4.883,0.244,-1.160
0.047,0.089,0.943,-4.761,2.563,-1.221
0.037,0.095,0.964,-4.333,3.662,-0.977
0.034,0.087,0.963,-2.808,4.272,-1.160
0.036,0.099,0.982,-4.333,4.272,-1.160
0.038,0.102,0.989,-6.287,3.906,-1.221
0.034,0.106,0.980,-6.775,3.845,-1.099
0.034,0.107,0.982,-6.409,2.502,-0.793
0.031,0.109,0.999,-5.371,0.671,-0.732
0.032,0.103,1.008,-4.456,0.000,-1.221
0.032,0.096,1.016,-4.028,-0.183,-1.404
