aX,aY,aZ,gX,gY,gZ
-2.869,1.308,0.770,12.268,-13.062,-95.520
-2.555,0.911,0.869,14.893,21.606,-158.142
-2.350,0.653,0.910,2.747,52.490,-205.444
-2.166,0.346,0.936,-1.892,75.195,-255.066
-1.979,0.095,0.876,-6.409,99.915,-277.771
-1.739,-0.101,0.773,-7.935,126.953,-288.513
-1.564,-0.323,0.677,-6.775,137.268,-331.299
-1.239,-0.683,0.789,-27.649,143.372,-361.694
-0.519,-0.854,0.591,-68.726,184.753,-358.459
0.352,-1.205,0.646,-65.857,147.217,-374.878
1.290,-1.200,0.749,-23.926,70.435,-365.784
1.792,-1.286,0.836,-11.902,22.827,-366.516
1.858,-1.275,0.966,-54.443,-4.578,-363.831
2.176,-1.349,1.238,-95.276,-28.931,-349.304
2.503,-1.446,1.212,-81.177,-36.682,-318.542
2.707,-1.359,1.144,-69.946,-48.889,-269.409
2.895,-1.371,0.990,-62.195,-71.350,-218.384
2.991,-1.400,0.874,-56.824,-95.642,-157.776
2.934,-1.413,0.803,-48.218,-111.877,-86.487
2.669,-1.349,0.785,-34.241,-122.498,-9.399
2.266,-1.254,0.760,-5.920,-132.385,66.711
1.856,-1.185,0.730,15.808,-137.024,129.395
1.480,-1.107,0.708,27.527,-132.629,175.720
1.094,-0.961,0.690,38.269,-127.625,207.581
0.721,-0.812,0.673,41.382,-120.483,219.910
0.378,-0.695,0.592,43.701,-114.075,215.027
0.016,-0.638,0.556,45.837,-117.676,206.848
-0.183,-0.500,0.678,40.710,-109.680,213.379
-0.588,-0.485,0.928,30.029,-88.928,225.098
-1.018,-0.168,1.152,5.493,-54.810,240.173
-1.652,0.274,1.214,-20.935,-5.554,259.460
-2.209,0.949,1.178,-58.899,39.063,272.827
-2.526,1.479,1.004,-70.313,62.622,258.301
-2.580,1.657,0.750,-56.946,73.303,231.934
-2.324,1.523,0.627,-29.846,70.862,197.998
-1.917,1.275,0.661,-1.709,63.660,153.137
-1.598,1.047,0.810,-4.150,63.660,111.023
-1.322,0.855,0.912,-19.897,77.209,77.637
-1.138,0.747,0.939,-20.508,83.679,46.265
-0.962,0.702,0.945,-18.799,84.167,14.587
-0.797,0.625,0.924,-9.705,82.886,-19.165
-0.613,0.532,0.891,0.000,80.750,-53.589
-0.428,0.421,0.912,-3.418,79.712,-83.008
-0.194,0.347,0.962,-16.418,81.360,-107.971
0.038,0.175,1.013,-18.311,68.909,-121.338
0.191,0.032,0.993,11.536,36.682,-116.272
0.375,-0.022,1.039,9.216,25.635,-114.624
0.538,-0.116,1.051,8.972,18.616,-112.000
0.648,-0.171,1.043,8.606,13.977,-103.699
0.692,-0.193,1.013,4.761,8.606,-89.722
0.708,-0.169,0.966,0.122,4.028,-70.557
0.700,-0.116,0.937,-5.554,-0.977,-49.622
0.672,-0.037,0.913,-10.620,-5.188,-31.433
0.628,0.020,0.884,-13.428,-7.507,-18.311
0.571,0.055,0.860,-12.878,-8.362,-9.033
0.529,0.120,0.862,-11.475,-8.667,-2.441
0.465,0.131,0.891,-7.446,-15.137,-2.869
0.299,0.150,0.953,-8.118,-20.447,2.625
0.238,0.230,0.964,-20.447,2.502,25.513
0.223,0.267,0.936,-20.935,20.752,39.185
0.195,0.329,0.906,-15.198,23.071,43.945
0.140,0.350,0.903,-10.864,13.428,32.776
0.036,0.317,0.928,-5.798,-1.953,21.240
-0.043,0.336,0.962,-4.395,-9.766,20.996
-0.084,0.364,0.977,-6.531,-3.601,20.325
-0.110,0.353,0.945,-10.193,6.287,15.869
-0.144,0.344,0.938,-3.479,2.991,17.822
-0.141,0.406,0.964,0.366,1.465,17.761
-0.134,0.384,0.969,0.305,5.005,9.460
-0.125,0.350,0.968,1.404,5.615,2.441
-0.106,0.329,0.973,2.991,5.798,-1.160
-0.078,0.313,0.976,4.150,6.104,-2.625
-0.043,0.300,0.973,2.441,6.592,-4.150
-0.013,0.278,0.969,-0.488,5.798,-6.531
0.027,0.268,0.964,-2.808,4.150,-7.080
0.051,0.263,0.957,-4.822,1.160,-7.507
0.066,0.264,0.956,-6.042,-2.075,-8.240
0.074,0.261,0.955,-6.592,-4.883,-9.583
0.085,0.262,0.948,-7.263,-6.592,-10.376
0.101,0.262,0.938,-7.324,-7.568,-10.559
0.117,0.257,0.926,-6.714,-8.057,-10.559
0.126,0.251,0.919,-6.104,-8.484,-10.254
0.141,0.249,0.916,-5.432,-8.423,-9.338
0.147,0.247,0.917,-4.456,-8.301,-8.118
0.149,0.250,0.919,-3.723,-7.751,-7.019
0.151,0.255,0.919,-2.930,-6.531,-6.226
0.153,0.255,0.918,-1.831,-4.822,-5.615
0.155,0.252,0.925,-0.671,-3.235,-5.005
0.161,0.247,0.934,0.244,-1.099,-4.028
0.167,0.245,0.932,1.038,1.587,-2.869
0.164,0.245,0.927,1.099,3.418,-1.709
0.158,0.251,0.929,1.282,4.456,-0.122
0.151,0.255,0.938,1.343,4.883,1.526
0.141,0.261,0.955,0.793,5.310,2.808
0.125,0.267,0.972,0.671,5.798,4.028
0.116,0.268,0.979,0.854,5.981,5.005
0.109,0.269,0.981,-0.244,5.920,5.249
0.101,0.274,0.982,-0.977,5.493,5.371
0.094,0.275,0.986,-1.465,4.761,5.676
0.081,0.281,0.989,-2.014,3.723,5.432
0.069,0.286,0.979,-2.380,2.808,5.127
0.059,0.293,0.967,-3.052,2.319,4.578

1.968,-0.926,0.813,-26.978,-37.170,-33.203
2.073,-1.133,0.952,-23.926,-53.345,5.554
2.018,-1.239,0.979,-17.090,-60.364,55.786
1.654,-1.300,1.048,-10.132,-56.030,121.155
1.165,-1.207,1.004,10.864,-48.401,210.876
0.638,-0.992,0.943,39.734,-43.457,293.884
0.151,-0.771,0.813,52.490,-33.447,354.858
-0.269,-0.613,0.689,53.101,-27.344,395.752
-0.702,-0.467,0.705,53.528,-33.020,415.955
-1.143,-0.396,0.893,59.998,-46.936,419.983
-1.593,0.038,1.177,53.955,-61.279,416.565
-2.250,0.698,1.315,8.484,-61.096,398.071
-2.858,1.512,1.260,-41.565,-57.495,344.543
-3.300,2.177,1.098,-73.975,-49.438,254.944
-3.546,2.403,0.896,-63.843,-32.959,149.719
-3.580,2.239,0.830,-32.959,-23.193,59.204
-3.413,2.003,1.009,-7.690,-12.573,-16.235
-3.378,1.639,1.115,7.080,13.733,-89.172
-3.308,1.286,1.120,12.756,47.607,-153.137
-3.063,0.618,0.953,19.653,76.721,-210.266
-2.472,-0.039,0.729,14.832,109.985,-257.996
-1.918,-0.562,0.630,-8.789,139.160,-301.270
-1.407,-0.785,0.828,-54.810,152.466,-318.604
-0.788,-0.838,1.063,-70.190,154.602,-327.026
-0.349,-1.051,1.033,-69.641,158.813,-350.403
0.361,-1.063,0.670,-83.496,173.401,-350.586
1.070,-1.196,0.368,-104.736,165.344,-383.240
1.754,-1.210,0.300,-83.557,88.684,-387.573
2.225,-1.261,0.325,-49.011,22.949,-367.126
2.472,-1.240,0.430,-49.500,-28.137,-336.060
2.703,-1.202,0.661,-55.908,-67.688,-292.358
2.808,-1.246,0.759,-46.204,-89.417,-245.605
2.823,-1.196,0.817,-37.598,-110.657,-178.833
2.734,-1.113,0.919,-26.672,-124.573,-105.042
2.527,-1.038,0.914,-18.311,-123.291,-41.199
2.331,-1.031,0.780,-11.108,-110.779,14.587
2.083,-0.959,0.697,2.686,-107.239,69.946
1.797,-0.859,0.660,14.893,-111.694,116.516
1.510,-0.803,0.625,29.663,-119.141,150.452
1.236,-0.793,0.604,38.391,-126.648,170.654
0.931,-0.638,0.600,42.175,-130.310,180.237
0.626,-0.520,0.644,49.927,-134.949,171.570
0.322,-0.489,0.636,61.890,-149.414,152.039
0.082,-0.546,0.680,67.322,-152.344,149.780
-0.114,-0.550,0.722,61.829,-127.808,160.828
-0.455,-0.416,0.902,42.480,-99.548,183.411
-0.917,-0.225,1.086,13.062,-61.768,213.562
-1.367,0.067,1.107,-5.310,-14.160,252.441
-1.945,0.647,1.164,-24.353,25.513,284.790
-2.361,1.218,1.130,-50.476,46.692,282.776
-2.498,1.543,0.984,-65.918,58.289,262.939
-2.301,1.439,0.834,-38.025,56.152,227.905
-1.914,1.192,0.806,-2.380,50.171,179.626
-1.558,0.980,0.931,-6.042,53.467,133.301
-1.328,0.822,1.037,-20.020,62.927,94.727
-1.178,0.740,1.075,-26.184,73.975,60.974
-1.031,0.698,1.070,-26.917,82.275,29.358
-0.898,0.655,1.017,-18.372,84.106,-5.493
-0.735,0.573,0.977,-8.850,83.618,-42.969
-0.544,0.484,0.963,-9.888,88.562,-76.782
-0.337,0.378,0.969,-19.348,96.191,-103.760
-0.118,0.297,1.010,-40.100,104.553,-129.028
0.131,0.278,1.081,-65.491,111.023,-155.151
0.262,-0.041,1.049,-39.307,80.322,-156.250
0.393,-0.056,1.031,14.343,44.250,-127.747
0.528,-0.088,1.011,16.296,37.842,-114.136
0.637,-0.142,0.961,11.169,34.607,-104.126
0.724,-0.162,0.873,4.150,28.381,-90.515
0.789,-0.145,0.771,-3.967,18.005,-73.303
0.751,-0.140,0.726,-15.564,5.615,-53.711
0.784,-0.050,0.704,-10.681,-14.038,-29.358
0.731,0.068,0.833,-0.244,-48.401,-27.344
0.455,0.055,0.894,-13.611,-46.753,-28.870
0.439,0.153,0.856,-27.649,-6.287,9.705
0.334,0.249,0.911,-17.517,-5.249,15.991
0.220,0.277,0.942,-14.709,-2.258,17.944
0.226,0.334,0.912,-14.160,7.874,18.555
0.224,0.319,0.896,-8.301,1.038,8.667
0.175,0.294,0.920,0.549,-23.437,-0.488
0.117,0.288,0.969,4.333,-37.598,-1.587
0.073,0.278,0.987,5.188,-32.593,5.127
0.032,0.293,0.972,-2.930,-15.198,6.958
0.015,0.325,0.966,-14.099,4.761,2.747
0.018,0.322,0.971,-16.113,14.893,-1.160
0.010,0.299,0.974,-6.042,11.780,0.854
-0.001,0.302,0.978,1.709,9.827,4.089
-0.005,0.303,0.977,4.150,12.634,5.310
-0.002,0.302,0.977,3.967,14.465,5.676
0.004,0.299,0.966,3.174,13.977,5.493
0.017,0.295,0.953,1.892,11.780,4.944
0.021,0.293,0.948,0.244,7.812,3.662
0.033,0.304,0.964,-1.709,2.930,1.831
0.049,0.301,0.975,-3.967,-0.854,-0.916
0.064,0.292,0.976,-6.226,-3.601,-3.357
0.073,0.294,0.989,-8.301,-6.470,-5.188
0.076,0.305,1.001,-9.827,-8.240,-6.226
0.076,0.309,1.001,-10.803,-8.423,-7.019
0.080,0.317,1.006,-10.803,-8.240,-7.751
0.085,0.320,1.006,-9.583,-7.080,-8.606
0.097,0.319,1.009,-8.728,-5.188,-9.583
0.104,0.318,1.017,-7.996,-3.418,-10.864
0.111,0.316,1.023,-7.263,-2.136,-11.475
0.122,0.315,1.028,-7.812,-0.916,-11.841
0.127,0.315,1.033,-9.216,-0.671,-12.268
0.133,0.318,1.042,-10.071,-0.854,-12.329
0.129,0.324,1.049,-10.681,-0.977,-12.207
0.130,0.325,1.054,-11.047,-0.427,-11.658
0.131,0.329,1.063,-12.207,0.549,-10.498
0.142,0.320,1.074,-12.634,2.625,-9.338
0.154,0.303,1.075,-10.925,5.371,-7.080
0.164,0.297,1.064,-2.075,6.653,-4.089
0.194,0.276,1.067,6.775,6.104,-0.732
0.219,0.268,1.075,10.681,6.042,3.540
0.246,0.279,1.084,8.301,6.531,8.179
0.253,0.253,1.040,7.263,7.324,12.329
0.280,0.266,1.052,6.226,6.836,18.677
0.271,0.248,1.031,4.456,4.883,19.897
0.278,0.250,1.018,2.686,2.258,22.888
0.286,0.274,1.020,-1.099,-0.061,25.146

-0.172,1.347,1.158,-37.292,-13.123,-101.868
-0.047,1.582,1.213,-33.569,-17.456,-99.182
0.061,1.770,1.202,-18.616,-18.188,-95.276
0.289,1.851,1.116,-1.648,-19.409,-93.872
0.523,1.844,1.014,10.620,-23.132,-97.107
0.688,1.577,0.877,23.193,-25.696,-99.243
0.796,1.180,0.781,30.823,-29.541,-91.370
0.854,0.729,0.672,38.940,-35.461,-81.116
0.765,0.238,0.578,45.471,-33.325,-65.247
0.790,-0.016,0.571,59.692,-24.475,-37.048
0.685,-0.197,0.703,55.298,-9.033,-8.118
0.724,-0.645,0.822,56.824,7.446,48.401
0.489,-0.943,0.947,78.308,34.241,115.417
0.035,-1.404,1.235,98.145,60.486,143.799
-0.582,-1.770,1.479,95.825,75.195,188.049
-1.226,-1.891,1.580,64.697,74.951,237.976
-1.878,-1.999,1.309,41.443,73.669,246.277
-2.084,-1.944,1.085,40.405,76.782,200.745
-1.703,-1.760,0.932,38.574,78.064,148.499
-1.199,-1.633,0.915,49.194,87.708,99.548
-0.879,-1.448,0.841,55.542,94.421,61.401
-0.559,-1.368,0.774,46.570,78.186,25.818
-0.487,-1.323,0.778,29.846,41.809,-5.676
-0.705,-1.357,0.818,11.780,3.357,-36.255
-0.827,-1.411,0.763,-3.479,-27.405,-68.420
-0.779,-1.346,0.666,-22.583,-49.683,-92.896
-0.575,-1.191,0.728,-54.382,-72.144,-112.061
-0.448,-0.988,0.771,-63.965,-85.754,-131.653
-0.362,-0.751,0.928,-58.838,-89.172,-149.902
-0.207,-0.612,0.943,-43.457,-83.740,-163.208
0.023,-0.404,0.902,-36.804,-72.144,-169.189
0.204,-0.101,0.896,-51.636,-62.439,-173.828
0.313,0.218,0.938,-61.768,-51.636,-177.551
0.407,0.500,0.980,-62.256,-40.833,-180.908
0.540,0.758,1.004,-54.871,-29.907,-185.242
0.651,1.059,1.017,-39.063,-19.226,-188.477
0.768,1.321,0.979,-21.912,-12.329,-190.430
0.909,1.513,0.992,-2.075,-10.620,-194.885
0.988,1.597,1.022,18.127,-12.024,-193.359
1.077,1.697,1.051,29.053,-15.137,-180.725
1.147,1.794,1.114,26.184,-11.597,-174.255
1.147,1.722,1.115,15.442,-11.169,-179.321
1.110,1.498,1.137,1.648,-14.648,-181.641
1.102,1.311,1.122,-5.737,-16.602,-174.255
1.031,1.078,1.122,-11.475,-19.165,-165.344
0.961,0.791,1.103,-13.794,-18.188,-156.555
0.751,0.432,1.053,-14.893,-12.390,-152.832
0.616,0.208,1.118,-27.222,-4.761,-122.437
0.216,-0.104,1.206,-28.625,4.761,-95.276
-0.215,-0.300,1.292,-56.152,13.550,-69.641
-0.702,-0.404,1.393,-70.984,17.761,-38.330
-1.159,-0.453,1.359,-52.429,17.456,2.686
-1.564,-0.488,1.227,-38.269,19.409,49.744
-1.713,-0.432,1.095,-15.259,20.813,90.027
-1.646,-0.395,0.914,11.108,23.865,110.474
-1.476,-0.257,0.859,28.198,29.602,108.704
-1.298,-0.202,0.921,10.010,28.625,86.121
-1.052,-0.232,1.014,3.296,28.015,62.683
-0.921,-0.233,0.924,12.512,34.302,52.063
-0.810,-0.245,0.877,9.583,28.809,44.800
-0.781,-0.195,0.832,9.033,19.592,36.926
-0.766,-0.158,0.854,0.610,6.226,21.301
-0.695,-0.109,0.893,-8.850,-3.540,-0.244
-0.585,-0.056,0.939,-16.541,-7.996,-20.935
-0.445,-0.002,0.999,-20.691,-10.498,-35.217
-0.345,0.053,1.027,-19.653,-10.010,-43.701
-0.269,0.113,1.050,-19.897,-7.019,-49.255
-0.233,0.152,1.058,-18.005,-3.357,-54.749
-0.156,0.184,1.051,-15.137,2.869,-64.636
-0.061,0.198,1.049,-9.338,12.451,-77.332
0.093,0.224,1.054,-5.249,20.020,-87.097
0.178,0.273,1.028,-0.183,23.987,-88.257
0.226,0.307,1.035,1.709,23.743,-83.069
0.200,0.330,1.029,1.160,21.301,-76.172
0.149,0.369,1.011,2.563,17.944,-72.266
0.144,0.332,1.027,-1.892,15.076,-70.374
0.180,0.265,0.985,-1.099,13.489,-67.932
0.193,0.290,0.985,-0.732,10.559,-58.411
0.161,0.322,1.001,-4.028,5.432,-44.495
0.134,0.322,1.009,-3.967,2.686,-31.738
0.087,0.324,1.011,-2.625,1.953,-21.912
0.073,0.322,1.011,-1.587,0.977,-13.550
0.073,0.312,1.001,-0.305,1.099,-4.333
0.056,0.300,1.008,0.366,-0.916,3.906
0.027,0.285,1.009,1.526,-3.174,12.146
-0.006,0.265,1.007,4.456,-5.371,20.325
-0.044,0.242,1.019,9.521,-5.981,26.855
-0.097,0.232,1.036,14.832,-3.174,32.227
-0.140,0.223,1.040,18.494,0.793,36.194
-0.181,0.226,1.052,21.240,5.005,37.964
-0.214,0.219,1.045,20.691,7.385,37.537
-0.215,0.207,1.030,18.250,7.629,35.645
-0.213,0.198,1.021,16.846,6.897,32.410
-0.221,0.194,1.013,16.174,7.629,28.503
-0.219,0.187,1.005,15.076,8.362,24.536
-0.215,0.186,0.999,11.841,7.690,19.897
-0.201,0.171,0.983,9.583,6.653,14.465
-0.193,0.169,0.983,8.118,5.005,10.071
-0.177,0.149,0.974,7.263,3.174,6.287
-0.170,0.150,0.969,4.578,1.526,3.052
-0.165,0.138,0.968,3.662,0.793,1.099
-0.166,0.147,0.976,2.258,0.549,-0.671
-0.176,0.152,0.985,1.343,0.549,-2.014
-0.171,0.177,0.986,-1.038,1.282,-4.272
-0.141,0.141,0.978,-4.700,1.770,-9.216
-0.123,0.141,0.968,-5.737,2.808,-11.230
-0.116,0.149,0.960,-4.028,3.052,-10.254
-0.129,0.161,0.976,-2.258,1.831,-9.277
-0.136,0.177,0.996,-1.831,0.000,-10.010
-0.133,0.164,1.007,-1.770,-0.244,-11.719
-0.100,0.172,1.000,-3.052,0.427,-13.062
-0.126,0.169,1.010,-2.808,1.221,-13.733
-0.120,0.173,1.007,-1.343,3.052,-14.954
-0.096,0.179,0.999,-2.014,4.089,-18.372
-0.074,0.177,1.014,-2.441,3.845,-20.447
-0.033,0.167,1.005,-1.709,4.211,-20.325
-0.058,0.219,0.995,2.136,3.296,-14.404
0.171,0.283,0.989,3.845,2.014,-10.132
0.030,0.068,1.066,7.812,-2.319,-11.230

1.984,0.892,0.664,-19.470,0.793,-105.591
2.329,0.950,0.734,-17.517,-14.893,-100.159
2.354,0.624,0.782,-13.977,-34.424,-87.646
2.302,0.435,0.751,-14.526,-46.875,-52.551
1.855,0.010,0.695,-13.855,-48.401,-12.817
1.418,-0.369,0.622,-37.354,-45.532,12.024
0.904,-0.628,0.614,-68.054,-39.246,33.264
0.568,-0.763,0.793,-67.261,-33.813,71.777
0.144,-0.787,0.923,-30.090,-26.733,107.178
-0.362,-0.800,1.224,-6.897,-12.329,147.522
-0.885,-0.734,1.310,0.793,6.165,186.890
-1.534,-0.537,1.369,0.061,20.691,231.506
-2.102,-0.190,1.445,25.818,28.259,268.799
-2.446,0.023,1.389,73.792,33.142,270.813
-2.596,0.124,1.377,87.952,34.119,233.826
-2.539,0.156,1.409,75.256,37.170,182.861
-2.365,0.082,1.387,58.960,42.114,124.268
-2.114,-0.030,1.297,39.490,46.204,61.829
-1.839,-0.117,1.192,20.996,41.809,2.441
-1.672,-0.162,1.154,9.766,23.865,-47.791
-1.563,-0.183,1.132,3.723,5.249,-87.219
-1.477,-0.214,1.103,-0.427,-6.042,-120.422
-1.364,-0.233,1.071,-7.507,-14.587,-145.508
-1.220,-0.240,1.040,-14.954,-21.484,-167.542
-1.058,-0.256,0.994,-23.621,-27.161,-189.697
-0.877,-0.269,0.955,-33.142,-30.212,-207.092
-0.687,-0.270,0.950,-41.565,-30.701,-218.933
-0.504,-0.254,0.981,-49.500,-27.771,-225.952
-0.300,-0.250,0.983,-57.678,-17.883,-228.088
-0.027,-0.245,0.974,-66.162,-1.160,-227.051
0.285,-0.202,0.920,-65.125,19.531,-220.398
0.591,-0.134,0.879,-55.725,39.063,-209.595
0.894,-0.073,0.776,-40.649,55.481,-197.144
1.189,0.010,0.682,-28.198,63.721,-182.861
1.461,0.113,0.576,-13.306,64.087,-169.678
1.706,0.138,0.517,-16.602,53.955,-167.969
1.912,0.155,0.462,-11.597,33.325,-155.273
2.037,0.181,0.509,-8.423,13.062,-134.399
2.144,0.270,0.516,-3.418,-3.174,-105.835
2.209,0.248,0.544,0.366,-16.541,-75.439
2.211,0.257,0.547,15.076,-29.663,-38.879
2.134,0.223,0.615,23.071,-43.823,3.784
1.989,0.159,0.679,17.639,-49.988,43.762
1.703,0.020,0.747,4.700,-51.147,72.388
1.360,-0.160,0.785,-7.568,-51.392,86.853
1.001,-0.268,0.833,-20.081,-49.561,96.497
0.688,-0.341,0.909,-20.142,-50.354,107.727
0.347,-0.185,1.002,-9.399,-52.246,118.591
-0.068,-0.263,1.245,6.653,-49.744,123.901
-0.498,-0.220,1.417,3.784,-41.931,132.080
-0.953,-0.115,1.397,-13.794,-26.184,143.311
-1.380,0.054,1.297,-28.381,-10.498,151.794
-1.737,0.283,1.223,-30.273,-1.587,149.841
-1.905,0.481,1.137,-12.634,3.906,144.836
-1.859,0.518,1.041,9.216,7.507,126.526
-1.636,0.525,1.010,13.794,11.963,100.220
-1.418,0.472,0.974,5.005,17.395,70.313
-1.250,0.450,0.973,-12.512,19.287,40.833
-1.152,0.452,0.978,-24.048,18.188,13.977
-1.057,0.427,0.968,-30.273,16.174,-9.766
-0.950,0.377,0.917,-24.048,12.634,-29.541
-0.822,0.353,0.879,-13.489,7.080,-42.419
-0.674,0.350,0.884,-6.470,0.671,-53.406
-0.508,0.324,0.914,-6.287,-2.319,-65.918
-0.338,0.273,0.952,-6.287,-2.502,-76.294
-0.191,0.237,0.982,-5.676,-0.549,-82.153
-0.046,0.196,1.001,-3.113,2.686,-84.900
0.083,0.174,1.016,2.441,7.751,-83.557
0.188,0.180,1.007,5.859,14.221,-79.224
0.287,0.168,0.982,8.606,21.057,-74.524
0.369,0.128,0.931,13.733,26.672,-71.655
0.431,0.119,0.888,12.878,30.701,-66.650
0.466,0.151,0.876,5.249,32.043,-59.875
0.477,0.176,0.858,-0.854,32.227,-52.429
0.459,0.195,0.857,-3.906,30.396,-46.082
0.429,0.187,0.887,-8.423,28.381,-41.321
0.382,0.232,0.916,-7.385,26.733,-34.485
0.334,0.249,0.939,-11.169,24.597,-29.053
0.300,0.252,0.943,-13.184,24.902,-25.146
0.282,0.250,0.925,-13.916,24.841,-19.897
0.256,0.259,0.928,-15.442,21.790,-13.794
0.211,0.280,0.932,-15.320,16.907,-8.301
0.153,0.286,0.934,-12.939,11.597,-3.662
0.097,0.283,0.928,-8.301,6.836,0.549
0.067,0.284,0.915,-2.991,3.357,3.479
0.042,0.303,0.921,0.427,0.549,5.127
0.030,0.304,0.929,1.526,-1.587,6.409
0.013,0.299,0.942,1.282,-3.296,7.629
0.002,0.294,0.952,1.892,-4.456,9.033
-0.011,0.297,0.965,2.441,-4.761,8.972
-0.026,0.290,0.959,4.333,-4.211,7.812
-0.036,0.290,0.962,5.493,-3.357,5.920
-0.040,0.285,0.961,5.432,-2.441,3.540
-0.035,0.285,0.969,5.981,-1.221,0.671
-0.027,0.280,0.971,5.737,-0.122,-1.160
-0.017,0.277,0.969,5.127,0.549,-2.502
-0.005,0.267,0.961,2.991,1.526,-3.296
0.009,0.261,0.955,1.282,2.136,-4.211
0.019,0.265,0.957,1.221,2.136,-5.432
0.029,0.262,0.958,1.526,1.587,-6.409
0.042,0.265,0.962,2.441,1.343,-6.104
0.052,0.271,0.961,0.732,0.916,-4.822
0.061,0.266,0.956,-2.136,0.366,-3.601
0.070,0.268,0.960,-3.113,-0.061,-2.747
0.077,0.275,0.965,-2.747,-0.244,-1.770
0.076,0.273,0.960,-2.136,-0.610,-0.977
0.080,0.275,0.952,-1.770,-0.977,0.305
0.085,0.274,0.938,-1.770,-1.648,1.465
0.088,0.274,0.927,-2.014,-2.930,2.258
0.083,0.277,0.934,-1.953,-3.540,3.052
0.082,0.275,0.933,-1.038,-3.845,3.967
0.080,0.275,0.931,-1.404,-3.723,4.456
0.080,0.274,0.932,-1.038,-3.418,4.578
0.075,0.273,0.942,-0.244,-3.296,4.761
0.069,0.272,0.952,0.916,-3.235,5.005
0.068,0.270,0.962,0.977,-3.052,5.066
0.069,0.264,0.958,0.916,-2.625,4.883
0.073,0.261,0.952,0.061,-2.808,5.371
0.072,0.257,0.953,0.061,-3.113,6.165

-0.963,0.482,1.236,0.244,3.845,-67.627
-1.068,0.469,1.252,-1.282,6.531,-86.670
-1.093,0.418,1.238,-2.747,10.681,-105.347
-1.062,0.348,1.222,-6.470,18.433,-122.864
-0.950,0.261,1.140,-13.123,30.029,-135.620
-0.813,0.253,1.058,-27.893,44.250,-144.653
-0.593,0.150,0.964,-44.128,59.814,-156.372
-0.304,0.027,0.838,-50.110,76.477,-163.757
0.005,-0.023,0.757,-50.720,87.769,-160.767
0.278,-0.066,0.711,-51.086,89.294,-158.081
0.537,-0.061,0.675,-47.119,84.473,-150.574
0.777,-0.080,0.625,-36.682,75.500,-141.357
0.984,-0.124,0.602,-27.405,63.477,-137.634
1.203,-0.210,0.591,-25.330,51.941,-134.827
1.486,-0.287,0.523,-31.799,40.771,-128.967
1.786,-0.379,0.481,-36.133,22.705,-120.239
2.012,-0.443,0.461,-27.222,-0.183,-103.088
2.228,-0.490,0.430,-18.677,-23.010,-80.505
2.393,-0.497,0.403,-10.132,-45.044,-52.246
2.436,-0.440,0.390,0.061,-62.683,-14.404
2.325,-0.437,0.367,11.353,-76.172,29.175
2.107,-0.469,0.382,20.325,-82.214,77.698
1.886,-0.424,0.442,22.095,-77.698,123.474
1.614,-0.449,0.486,30.884,-71.960,157.776
1.303,-0.503,0.447,43.640,-72.144,178.833
0.996,-0.531,0.521,43.945,-79.224,192.322
0.745,-0.534,0.544,42.908,-80.017,203.735
0.437,-0.523,0.557,44.495,-79.224,207.458
0.257,-0.503,0.631,40.955,-80.566,194.702
0.104,-0.492,0.731,36.194,-78.674,183.472
-0.120,-0.471,0.851,28.870,-76.721,176.697
-0.481,-0.582,1.033,19.775,-68.970,178.955
-0.964,-0.433,1.313,0.000,-53.650,189.453
-1.715,-0.051,1.559,-21.362,-34.302,209.656
-2.390,0.495,1.462,-32.104,-19.531,218.262
-2.755,0.957,1.273,-30.212,-13.367,206.848
-2.791,1.191,1.149,-16.479,-8.850,166.748
-2.592,1.184,1.093,-3.113,-2.319,115.051
-2.278,1.015,1.099,4.456,4.211,62.500
-1.984,0.849,1.123,4.150,9.705,16.907
-1.771,0.754,1.163,-4.944,13.306,-20.020
-1.651,0.688,1.176,-3.723,13.062,-52.246
-1.565,0.655,1.160,0.854,13.794,-81.970
-1.470,0.597,1.104,1.770,16.235,-112.671
-1.349,0.502,1.036,3.662,15.808,-142.517
-1.197,0.387,0.983,4.883,14.587,-169.739
-0.998,0.265,0.987,-2.319,15.137,-191.345
-0.740,0.094,1.008,-7.812,20.996,-207.092
-0.453,-0.086,0.995,-12.512,32.043,-216.614
-0.151,-0.230,0.980,-16.418,41.748,-218.384
0.147,-0.324,0.959,-17.944,50.537,-211.975
0.403,-0.350,0.935,-16.968,57.983,-196.106
0.614,-0.326,0.878,-19.653,67.322,-181.885
0.776,-0.325,0.811,-22.583,69.946,-171.326
0.912,-0.345,0.775,-20.020,62.561,-153.809
1.041,-0.331,0.764,-20.386,54.871,-133.301
1.143,-0.337,0.768,-28.503,47.546,-116.577
1.225,-0.313,0.745,-34.485,39.978,-95.154
1.258,-0.259,0.726,-37.781,31.555,-72.205
1.247,-0.210,0.718,-34.241,23.926,-51.636
1.207,-0.160,0.703,-28.442,18.311,-31.128
1.147,-0.101,0.695,-22.461,13.672,-11.047
1.055,-0.028,0.712,-14.832,8.545,4.761
0.938,0.049,0.731,-6.531,3.967,17.273
0.821,0.113,0.758,0.000,1.465,28.442
0.691,0.168,0.805,3.540,-0.977,37.231
0.559,0.215,0.856,4.028,-2.930,42.969
0.441,0.248,0.906,2.869,-4.761,44.006
0.329,0.267,0.935,0.366,-7.690,42.114
0.243,0.273,0.942,-0.793,-10.559,40.771
